reaction_name,smirks,reference
"{3-furan to terminal phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][o][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{3-tiophene to terminal phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][s][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{1-imidazole to terminal phenyl}","[*:1][n:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{2-imidazole to terminal phenyl}","[*:1][c:2]1[nH][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][n]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{4-imidazole to terminal phenyl}","[*:1][c:2]1[n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][nH][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{1-pyrazole to terminal phenyl}","[*:1][n:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][n]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{3-pyrazole to terminal phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][nH][n]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{4-pyrazole to terminal phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][nH][n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{2-oxazole to terminal phenyl}","[*:1][c:2]1[n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][o]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{5-oxazole to terminal phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][o]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{2-thiazole to terminal phenyl}","[*:1][c:2]1[s][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][n]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{4-thiazole to terminal phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][s][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][n]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{5-thiazole to terminal phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][s]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{5-isoxazole to terminal phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][n][o]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{4-isoxazole to terminal phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][o][n][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{3-isoxazole to terminal phenyl}","[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][o][n]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Cyclohexane to terminal phenyl}","[*:1][C:2]1[C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:3][C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:4][C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:5][C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:6][C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{2-oxacyclohexane to terminal phenyl}","[*:1][CH:2]1[CH2:3][CH2:4][CH2:5][CH2:6][O]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{3-oxacyclohexane to terminal phenyl}","[*:1][CH:2]1[CH2:3][CH2:4][CH2:5][O][CH2:7]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{4-oxacyclohexane to terminal phenyl}","[*:1][CH:2]1[CH2:3][CH2:4][O][CH2:6][CH2:7]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Cyclopentane to terminal phenyl}","[*:1][C:2]1[C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:3][C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:4][C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:6][C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:7]1>>[*:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{2-oxacyclopentane to terminal phenyl}","[*:1][CH:2]1[CH2:3][CH2:4][CH2:5][O]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{3-oxacyclopentane to terminal phenyl}","[*:1][CH:2]1[CH2:3][CH2:4][O][CH2:7]1>>[*:1][[c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Cyclobutane to terminal phenyl}","[*:1][CH:2]1[C][CH2][C]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Thietane dioxide to terminal phenyl}","[*:1][C:2]1[C][S](=O)(=O)[C]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{2,2-difluorocyclobutane to terminal phenyl}","[*:1][C:2]1[C][C](F)(F)[C]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{3-oxacyclobutane to terminal phenyl}","[*:1][CH:2]1[CH2][O][CH2]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Alkyne to terminal phenyl}","[*:1][C:2]#[CH]>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Cyclopropane to terminal phenyl}","[*:1][CH]1[CH2][CH2]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Adamantane to terminal phenyl}","[*:1][C:2]1[CH]2[CH][CH]3[CH][CH]1[CH][CH]([CH]2)[CH]3>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{BCP to terminal phenyl}","[*:1][C:2]1([CH2]2)[CH2][CH]2[CH2]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{BCO to terminal phenyl}","[*:1][C:2]([CH2][CH2]1)([CH2][CH2]2)[CH2][CH2][CH]12>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Norbornane to terminal phenyl}","[*:1][C:2]([CH2][CH2]1)([CH2][CH2]2)[CH2][CH]12>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{2-R-1,3-dioxacyclohexane to terminal phenyl}","[*:1][C:2]1[O][CH2:4][CH2:5][CH2:6][O]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{2-R-1,3-dioxacycloheptane to terminal phenyl}","[*:1][C:2]1[O][CH2:4]C[CH2:5][CH2:6][O]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{2-R-1,3-dioxacycloheptane to terminal phenyl}","[*:1][C:2]1[O][CH2:4][CH2:5]C[CH2:6][O]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{1-cyclohexene to terminal phenyl}","[*:1][C:2]1=[CH:3][CH2:4][CH2:5][CH2:6][CH2:7]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{1-piperidine to terminal phenyl}","[c,C:1][N:2]1[C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:3][C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:4][C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:5][C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:6][C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:7]1>>[c,C:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{1-piperazine to terminal phenyl}","[c,C:1][N:2]1[C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:3][C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:4][N][C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:6][C$(C[X,$([C;H3,H1&r3]),$([H])]);!D4:7]1>>[c,C:1][c:2]1[c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):3][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):4][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):5][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):6][c;$([cH]),$([c][X]),$([c][C;H3,H1&r3]):7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Trifluoroethoxy to terminal phenyl}","[*:1][O:2]CC(F)(F)F>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{MOIM-aldoxime to terminal phenyl}","[*:1]/[C:2]=N/O[CH3]>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{MAOM-aldoxime to terminal phenyl}","[*:1][C:2]O/N=[CH]/[CH3]>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Bicyclo[2.1.1]hexane to terminal phenyl}","[*:1]C([CH2]1)([CH2]2)[CH2][CH2][CH]12>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/10.1021/acs.jmedchem.5c01879?ref=recommended"
"{2-oxabicyclo[2.1.1]hexane to terminal phenyl}","[*:1]C([CH2]1)([CH2]2)[CH2]O[CH]12>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/10.1021/acs.jmedchem.5c01879?ref=recommended"
"{2-oxabicyclo[2.1.1]heptane to terminal phenyl}","[*:1]C12[CH2]O[CH]([CH2]2)[CH2]([CH2]1)>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/10.1021/acs.jmedchem.5c01879?ref=recommended"
"{7-oxabicyclo[2.1.1]heptane to terminal phenyl}","[*:1]C12[CH2][CH2][CH](O2)[CH2]([CH2]1)>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/10.1021/acs.jmedchem.5c01879?ref=recommended"
"{Diflouro-BCP to terminal phenyl}","[*:1]C1(C(F)(F)2)[CH2][CH]2[CH2]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/10.1021/acs.jmedchem.5c00287?ref=PDF"
"{Azetidinylmethanone to terminal phenyl}","[*:1][C:2](=O)N1[CH2][CH][CH2]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Pyrazolothiazole to terminal phenyl}","[*:1]c1sc([cH][cH]n2)n2[cH]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Alternative pyrazolothiazole to terminal phenyl}","[cH]1sc([cH]c([*:1])n2)n2[cH]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Pyrazolooxazole to terminal phenyl}","[*:1]c1oc([cH][cH]n2)n2[cH]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Alternative pyrazolooxazole to terminal phenyl}","[cH]1oc([cH]c([*:1])n2)n2[cH]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Imidazothiazole to terminal phenyl}","[*:1]c1sc(n[cH][cH]2)n2[cH]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Alternative imidazothiazole to terminal phenyl}","[cH]1sc(nc([*:1])[cH]2)n2[cH]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Bithiazole to terminal phenyl}","[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1>[*:1]c1sc(s[cH]n2)c2n1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Alternative bithiazole to terminal phenyl}","[*:1]c1sc(n[cH]s2)c2n1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Bioxazole to terminal phenyl}","[*:1]c1oc(o[cH]n2)c2n1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Alternative bioxazole to terminal phenyl}","[*:1]c1oc(n[cH]o2)c2n1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{5,6-dihydro-4H-pyrrolo[1,2-b]pyrazole to terminal phenyl}","[*:1]C1[CH2]n(n[cH][cH]2)c2[CH2]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Reversed 5,6-dihydro-4H-pyrrolo[1,2-b]pyrazole to terminal phenyl}","[CH2]1[CH2]n(nc([*:1])[cH]2)c2[CH2]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{1,4,5,6-tetrahydropyrrolo[3,4-c]pyrazole to terminal phenyl}","[c,C:1]N1[CH2]c([nH]n[cH]2)c2[CH2]1>>[c,C:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Reversed 1,4,5,6-tetrahydropyrrolo[3,4-c]pyrazole to terminal phenyl}","[NH]1[CH2]c(nn([*:1])c2)c2[CH2]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{1,4,5,6-tetrahydropyrrolo[3,4-d]imidazole to terminal phenyl}","[c,C:1]N1[CH2]c(n[cH][nH]2)c2[CH2]1>>[c,C:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Reversed 1,4,5,6-tetrahydropyrrolo[3,4-d]imidazole to terminal phenyl}","[NH]1[CH2]c(nc([*:1])[nH]2)c2[CH2]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{1,4,5,6-tetrahydropyrrolo[3,4-c]triazole to terminal phenyl}","[c,C:1]N1[CH2]c(nn[nH]2)c2[CH2]1>>[c,C:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Reversed 1,4,5,6-tetrahydropyrrolo[3,4-c]triazole to terminal phenyl}","[NH]1[CH2]c(nn([*:1])n2)c2[CH2]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{1,4,5,6-tetrahydropyrrolo[3,4-c]oxazole to terminal phenyl}","[c,C:1]N1[CH2]c(n[cH]o2)c2[CH2]1>>[c,C:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Reversed 1,4,5,6-tetrahydropyrrolo[3,4-c]oxazole to terminal phenyl}","[NH]1[CH2]c(nc([*:1])o2)c2[CH2]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{1,4,5,6-tetrahydropyrrolo[3,4-c]thiazole to terminal phenyl}","[c,C:1]N1[CH2]c(n[cH]s2)c2[CH2]1>>[c,C:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Reversed 1,4,5,6-tetrahydropyrrolo[3,4-c]thiazole to terminal phenyl}","[NH]1[CH2]c(nc([*:1])s2)c2[CH2]1>>[*:1][c:2]1[cH:3][cH:4][cH:5][cH:6][cH:7]1","https://pubs.acs.org/doi/full/10.1021/acs.jmedchem.1c01215"
"{Diflouro-BCP to para-phenyl}","[*:1][C:2]1(C(F)(F)2)[CH2][C:5]2([*:8])[CH2]1>>[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/10.1021/acs.jmedchem.5c00287?ref=PDF"
"{Bicyclo[2.1.1]hexane to para-phenyl}","[*:1][C:2]12[CH2][CH2][C:5]([*:8])([CH2]2)([CH2]1)>>[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/10.1021/acs.jmedchem.5c01879?ref=recommended"
"{2-oxabicyclo[2.1.1]hexane to para-phenyl}","[*:1][C:2]12[CH2]O[C:5]([*:8])([CH2]2)([CH2]1)>>[*:1][c:2]1[cH:3][cH:4][c:5]([*:8])[cH:6][cH:7]1","https://pubs.acs.org/doi/10.1021/acs.jmedchem.5c01879?ref=recommended"
